sample_id,word_id,score,accepted,duration
-I_e4mIh0yE$_$1,1,-0.00997436484611569,True,0.12835021551724135
-I_e4mIh0yE$_$1,2,-0.003251255911569236,True,0.19252532327586203
-I_e4mIh0yE$_$1,3,-1.9534538181709138e-05,True,0.272744207974138
-I_e4mIh0yE$_$1,4,-0.00826248078373979,True,0.3048317618534482
-I_e4mIh0yE$_$1,5,-0.010911551806198749,True,0.3529630926724141
-I_e4mIh0yE$_$1,6,-0.0027954402271261488,True,0.38505064655172383
-I_e4mIh0yE$_$1,7,-0.002614009678666207,True,0.2887879849137933
-I_e4mIh0yE$_$1,8,-2.973689982443308e-05,True,0.5160437769396551
-I_e4mIh0yE$_$1,9,-5.08997963066804e-05,True,0.16043776939655174
-I_e4mIh0yE$_$1,10,-0.0005148804107193428,True,0.2567004310344827
-I_e4mIh0yE$_$1,11,-0.07358494933970922,True,0.32087553879310393
-I_e4mIh0yE$_$1,12,-0.0032633554361382266,True,0.19252532327586103
-I_e4mIh0yE$_$1,13,-4.752445539205989e-06,True,0.44922575431034595
-I_e4mIh0yE$_$1,14,-0.006357909409694311,True,0.4171382004310331
-I_e4mIh0yE$_$1,15,-0.004914066813461205,True,0.4652695312500006
-I_e4mIh0yE$_$1,16,-0.0005187938002721309,True,0.40109442349138025
-I_e4mIh0yE$_$1,17,-0.00011118756418165339,True,0.35296309267241277
-I_e4mIh0yE$_$3,0,-0.4638014303511429,True,0.5803069196428572
-I_e4mIh0yE$_$3,1,-0.21668339411728255,True,0.2569821428571428
-I_e4mIh0yE$_$3,2,-0.024808380348247283,True,0.2248593750000003
