sample_id,modality,n_positions,top20_share,positive_fraction,negative_fraction,median_D
252998$_$0,A,14,0.38691683745624994,0.6428571428571429,0.35714285714285715,0.00151090533472595
252998$_$0,T,14,0.46522022386365464,0.42857142857142855,0.5714285714285714,0.0254644015755426
252998$_$0,V,14,0.35773603517797103,0.5,0.5,0.0008118499148016
252998$_$1,A,18,0.37238048753208197,0.4444444444444444,0.5555555555555556,0.0016335745652516498
252998$_$1,T,18,0.5547141080114643,0.5555555555555556,0.4444444444444444,0.00419565662741655
252998$_$1,V,18,0.2918883719880116,0.4444444444444444,0.5555555555555556,0.00045189633965484995
252998$_$4,A,48,0.42519572531227234,0.4166666666666667,0.5625,0.0002314299345016
252998$_$4,T,48,0.5265198215179643,0.4791666666666667,0.5208333333333334,0.007626468936602199
252998$_$4,V,48,0.35081305443622446,0.4791666666666667,0.5208333333333334,0.00022120773792265003
252998$_$5,A,41,0.4784358769837481,0.5365853658536586,0.4634146341463415,0.0002228319644927
252998$_$5,T,41,0.6011189361037703,0.43902439024390244,0.5365853658536586,0.0033027033011118
252998$_$5,V,41,0.3774436961137226,0.5365853658536586,0.3902439024390244,0.0001543263594309
252998$_$7,A,37,0.3978098161168012,0.5135135135135135,0.4594594594594595,0.0007282917698224
252998$_$7,T,37,0.588338333388308,0.4594594594594595,0.5405405405405406,0.0340073605378468
252998$_$7,V,35,0.3396942598936667,0.4,0.6,0.0006869435310363
252998$_$8,A,11,0.47250705040853624,0.6363636363636364,0.36363636363636365,0.0016430641214052
252998$_$8,T,11,0.5097698849773526,0.36363636363636365,0.6363636363636364,0.0402959485848744
252998$_$8,V,11,0.41383598020294743,0.5454545454545454,0.45454545454545453,0.0011080528299013
257247$_$10,A,8,0.40913770319561477,0.625,0.375,0.0009060601393381
257247$_$10,T,8,0.846467813432065,0.5,0.5,0.010559469461441
257247$_$10,V,8,0.35900194426440835,0.375,0.625,0.00027773280938465
257247$_$12,A,19,0.37037999941505073,0.47368421052631576,0.5263157894736842,0.0004006028175354
257247$_$12,T,19,0.6345488771177226,0.5789473684210527,0.42105263157894735,0.001369168361028
257247$_$12,V,19,0.40536630872100293,0.5789473684210527,0.3684210526315789,0.0001065830389658
257247$_$2,A,18,0.40160605318649795,0.6111111111111112,0.3888888888888889,0.0013260667522748
257247$_$2,T,18,0.5282042462076402,0.5555555555555556,0.4444444444444444,0.02034740895032875
257247$_$2,V,18,0.4423554587895936,0.3333333333333333,0.5,0.00022971878449119999
258654$_$1,A,48,0.3844570197733086,0.4791666666666667,0.5208333333333334,0.0003258287906646
258654$_$1,T,48,0.5906612049389534,0.5,0.5,0.0031500856081644497
258654$_$1,V,48,0.45044545325042656,0.625,0.375,0.0001492698987325
258654$_$3,A,48,0.5064848103053319,0.5833333333333334,0.4166666666666667,0.00027093291282650003
258654$_$3,T,48,0.737494940713682,0.4583333333333333,0.5416666666666666,0.00702664752801255
258654$_$3,V,48,0.4473066727769203,0.4375,0.5,0.0002050946156183
258654$_$4,A,15,0.379103287200395,0.4666666666666667,0.5333333333333333,0.0018778691689173
258654$_$4,T,15,0.4701082911605679,0.4666666666666667,0.5333333333333333,0.0208489646514256
258654$_$4,V,15,0.37673763896394413,0.6666666666666666,0.3333333333333333,0.0015023996432622
266791$_$11,A,11,0.4891886117427604,0.45454545454545453,0.5454545454545454,0.0012471079826354
266791$_$11,T,11,0.6943522760973608,0.45454545454545453,0.5454545454545454,0.0308403819799423
266791$_$11,V,11,0.41854133179239306,0.5454545454545454,0.45454545454545453,0.0005896389484405
266791$_$14,A,26,0.4342858994367716,0.5,0.5,0.0007715250054995001
266791$_$14,T,26,0.5046161097279083,0.5,0.5,0.03736341744661325
266791$_$14,V,26,0.3833908257069505,0.5769230769230769,0.4230769230769231,0.00037001818418495
266791$_$20,A,36,0.4183052514580492,0.5555555555555556,0.4444444444444444,0.000676198862493
266791$_$20,T,36,0.6132431323460623,0.5555555555555556,0.4444444444444444,0.005437776756783299
266791$_$20,V,36,0.4128127749916131,0.6666666666666666,0.3333333333333333,0.00019113936771945
266791$_$21,A,48,0.4387596767477817,0.5,0.4791666666666667,0.00020109613736465
266791$_$21,T,48,0.6685243523367316,0.5833333333333334,0.4166666666666667,0.00223689774672185
266791$_$21,V,48,0.3621299355293945,0.375,0.625,9.552141030629477e-05
266791$_$23,A,34,0.3784543771867889,0.5588235294117647,0.4117647058823529,0.000744084517161
266791$_$23,T,34,0.47075180064004557,0.5294117647058824,0.47058823529411764,0.009357089797655701
266791$_$23,V,34,0.34803950922016313,0.47058823529411764,0.5294117647058824,0.00034275899330769995
266791$_$24,A,16,0.3811496712605105,0.75,0.25,0.00065933664639785
266791$_$24,T,16,0.8222150250035174,0.5,0.5,0.006827637553215
266791$_$24,V,16,0.5935974968510364,0.1875,0.6875,0.0001490215460459
266791$_$29,A,3,0.467831814020616,0.3333333333333333,0.6666666666666666,0.0067839349309603
266791$_$29,T,3,0.6817302975710288,0.6666666666666666,0.3333333333333333,0.1001105830073356
266791$_$29,V,3,0.5091142524266643,0.3333333333333333,0.6666666666666666,0.0007387598355611
266791$_$3,A,19,0.3660082462109338,0.6842105263157895,0.3157894736842105,0.0008578201134999
266791$_$3,T,19,0.5911498071815419,0.5263157894736842,0.47368421052631576,0.0171628246704737
266791$_$3,V,19,0.3422913646647281,0.631578947368421,0.3684210526315789,0.0009987254937489
266791$_$4,A,13,0.3929806703856343,0.46153846153846156,0.5384615384615384,0.0017172147830327
266791$_$4,T,13,0.6884947247126004,0.38461538461538464,0.6153846153846154,0.0336594978968302
266791$_$4,V,13,0.4941808303926216,0.46153846153846156,0.5384615384615384,0.0006747295459111
266791$_$5,A,32,0.48481855334498475,0.59375,0.40625,0.000423659880956
266791$_$5,T,32,0.6479880142293983,0.53125,0.46875,0.0078301280736923
266791$_$5,V,32,0.4081976603291517,0.625,0.375,0.00017141799132025
266791$_$6,A,36,0.4025220846162138,0.5,0.5,0.00057898958524065
266791$_$6,T,36,0.4862131953138127,0.5277777777777778,0.4722222222222222,0.0044015869498252504
266791$_$6,V,36,0.4148150188745496,0.6666666666666666,0.3333333333333333,0.00032020608584080003
266791$_$8,A,11,0.4098981151000818,0.45454545454545453,0.5454545454545454,0.0024479180574417
266791$_$8,T,11,0.7353820283417342,0.7272727272727273,0.2727272727272727,0.0348793566226959
266791$_$8,V,11,0.46569618435206456,0.36363636363636365,0.6363636363636364,0.0011109113693237
270254$_$0,A,18,0.339537275976135,0.3888888888888889,0.6111111111111112,0.0011438702543576
270254$_$0,T,18,0.4570868395833048,0.5555555555555556,0.4444444444444444,0.015940723319848298
270254$_$0,V,18,0.3949923953009157,0.5,0.5,0.0004257261753082
270254$_$11,A,6,0.49378720804424026,0.3333333333333333,0.5,0.0020819877584775
270254$_$11,T,6,0.5358726569859171,0.0,1.0,0.017195212344328498
270254$_$11,V,6,0.601007200892376,0.3333333333333333,0.6666666666666666,0.0007229124506314001
270254$_$14,A,10,0.3428083202790823,0.6,0.4,0.0028911062205831
270254$_$14,T,10,0.3548269447911889,0.5,0.5,0.0553780376212671
270254$_$14,V,10,0.25634795559782325,0.4,0.6,0.0018375711515545
270254$_$16,A,15,0.31413259079643163,0.4666666666666667,0.5333333333333333,0.0010648972044388
270254$_$16,T,15,0.42467120188982227,0.5333333333333333,0.4666666666666667,0.0210835255372027
270254$_$16,V,15,0.43667191646479814,0.5333333333333333,0.4666666666666667,0.0006976754715045
270254$_$23,A,17,0.3667993466170055,0.5294117647058824,0.47058823529411764,0.0007103780905405
270254$_$23,T,17,0.7094316111770562,0.5882352941176471,0.4117647058823529,0.0135281781355539
270254$_$23,V,17,0.3896564287454733,0.5882352941176471,0.4117647058823529,0.000260313351949
270254$_$6,A,32,0.3532816740399028,0.5625,0.4375,0.00111746291319525
270254$_$6,T,32,0.4852260832469909,0.53125,0.46875,0.00807247807582215
270254$_$6,V,29,0.3907081203499031,0.4482758620689655,0.5172413793103449,0.0004311030109723
270254$_$8,A,24,0.47299491689206913,0.5416666666666666,0.4166666666666667,0.000294953584671
270254$_$8,T,24,0.8302544765143006,0.5,0.5,0.00289094448089595
270254$_$8,V,24,0.47225859855040503,0.5833333333333334,0.4166666666666667,0.00017451743284854998
272624$_$10,A,48,0.32270321214233677,0.5416666666666666,0.4583333333333333,0.00047852595647175004
272624$_$10,T,48,0.49141335707554207,0.5,0.5,0.009058251976966799
272624$_$10,V,48,0.39709401181839254,0.4791666666666667,0.4375,0.00019485255082445
272624$_$12,A,22,0.4410680784302912,0.4090909090909091,0.5909090909090909,0.000877837340037
272624$_$12,T,22,0.7188032094709901,0.6363636363636364,0.36363636363636365,0.01063726842403405
272624$_$12,V,22,0.41129332325447737,0.4090909090909091,0.5909090909090909,0.0001867860555648
272624$_$13,A,37,0.40651934948403756,0.5675675675675675,0.43243243243243246,0.0011876871188481
272624$_$13,T,37,0.5025915907331977,0.5405405405405406,0.4594594594594595,0.0162664254506429
272624$_$13,V,37,0.4538417055339529,0.3783783783783784,0.5945945945945946,0.000231385231018
272624$_$16,A,48,0.37959941315303336,0.5416666666666666,0.4583333333333333,0.00048891703287755
272624$_$16,T,48,0.614245894122514,0.4375,0.5625,0.008027404546737602
272624$_$16,V,48,0.4531493723115992,0.375,0.625,0.00017380714416499998
272624$_$18,A,36,0.4407788382874446,0.5555555555555556,0.4444444444444444,0.0006118168433507
272624$_$18,T,36,0.519453009614095,0.5555555555555556,0.4444444444444444,0.020788550376892048
272624$_$18,V,36,0.37807732222240475,0.5555555555555556,0.4444444444444444,0.00035649538040154996
272624$_$2,A,46,0.39775633553362755,0.43478260869565216,0.5652173913043478,0.0005456060171127001
272624$_$2,T,46,0.6114648183999428,0.45652173913043476,0.5434782608695652,0.006087655822436
272624$_$2,V,46,0.4004006797245589,0.6086956521739131,0.3695652173913043,0.00028116255998605
272624$_$6,A,35,0.4338830262540992,0.4857142857142857,0.5142857142857142,0.0003509223461151
272624$_$6,T,35,0.5005685779219715,0.4857142857142857,0.5142857142857142,0.0049288868904113
272624$_$6,V,35,0.432083901302494,0.6285714285714286,0.37142857142857144,0.0001850128173828
272624$_$8,A,43,0.37333338389722254,0.5348837209302325,0.46511627906976744,0.0002969801425933
272624$_$8,T,43,0.6417615616020982,0.6046511627906976,0.37209302325581395,0.0016871591409047
272624$_$8,V,43,0.3663611938382274,0.37209302325581395,0.627906976744186,0.0001726448535919
272624$_$9,A,47,0.4002007610094705,0.5957446808510638,0.40425531914893614,0.0005306601524353
272624$_$9,T,47,0.5715871674490766,0.6170212765957447,0.3829787234042553,0.015208750963211
272624$_$9,V,47,0.3913511773226902,0.44680851063829785,0.5106382978723404,7.08003838857015e-05
273539$_$2,A,3,0.4953291258042589,0.6666666666666666,0.3333333333333333,0.0060616979996363
273539$_$2,T,3,0.46256328496025745,0.3333333333333333,0.6666666666666666,0.0240910748640696
273539$_$2,V,3,0.4961043768791919,0.6666666666666666,0.3333333333333333,0.0008723139762878
273539$_$3,A,30,0.41133959838840733,0.6,0.4,0.0008240963021913499
273539$_$3,T,30,0.43658671544580924,0.43333333333333335,0.5666666666666667,0.04008668412764865
273539$_$3,V,30,0.44603210802896065,0.4,0.6,0.0002385502060254
273539$_$9,A,46,0.4831839256229677,0.391304347826087,0.6086956521739131,0.00022845466931655
273539$_$9,T,46,0.5076713198228346,0.5,0.5,0.00741009910901385
273539$_$9,V,46,0.49129370010370604,0.6304347826086957,0.34782608695652173,0.0001578480005264
290546$_$3,A,23,0.5506661960686581,0.4782608695652174,0.5217391304347826,0.0010812701657414
290546$_$3,T,23,0.5613678694134056,0.5652173913043478,0.43478260869565216,0.0313976557614902
290546$_$3,V,23,0.47918395613074044,0.30434782608695654,0.6956521739130435,0.0007868167012929
290546$_$5,A,33,0.34873083243229996,0.45454545454545453,0.5454545454545454,0.000630497932434
290546$_$5,T,33,0.5288894766158546,0.48484848484848486,0.5151515151515151,0.0079915821552276
290546$_$5,V,33,0.41292611346288627,0.6363636363636364,0.36363636363636365,0.0001755654811859
290546$_$6,A,8,0.3608341798163432,0.5,0.5,0.0034426636993884503
290546$_$6,T,8,0.37770365179259946,0.5,0.5,0.042465684314568805
290546$_$6,V,8,0.5212963972500247,0.25,0.75,0.00320875334242975
290546$_$7,A,48,0.38067516189261014,0.4583333333333333,0.5208333333333334,0.00069042295217505
290546$_$7,T,48,0.5162689332755321,0.6666666666666666,0.3333333333333333,0.0075276397789518
290546$_$7,V,48,0.35766251157752443,0.4583333333333333,0.5416666666666666,0.00057269881168995
2S00zYaVrtc$_$10,A,18,0.47665819032350115,0.5555555555555556,0.4444444444444444,0.0015099669496218
2S00zYaVrtc$_$10,T,18,0.7022791557570687,0.3333333333333333,0.6666666666666666,0.020345667997996003
2S00zYaVrtc$_$10,V,18,0.3683911049090133,0.6111111111111112,0.3888888888888889,0.00066613157590225
2S00zYaVrtc$_$12,A,17,0.4084183384762801,0.47058823529411764,0.5294117647058824,0.0007757544517517
2S00zYaVrtc$_$12,T,17,0.6693138877246368,0.5294117647058824,0.47058823529411764,0.0073042040069897
2S00zYaVrtc$_$12,V,17,0.4655567926437111,0.5882352941176471,0.4117647058823529,0.0002198343475659
2S00zYaVrtc$_$17,A,18,0.40139486790530454,0.4444444444444444,0.5555555555555556,0.001879130800565
2S00zYaVrtc$_$17,T,18,0.4486556691533727,0.5555555555555556,0.4444444444444444,0.01812161505222315
2S00zYaVrtc$_$17,V,18,0.47187128226827146,0.6111111111111112,0.3888888888888889,0.00030543779333425
2S00zYaVrtc$_$20,A,16,0.4558712494465314,0.375,0.625,0.00121735533078505
2S00zYaVrtc$_$20,T,16,0.7889330980002845,0.625,0.375,0.00423842668533325
2S00zYaVrtc$_$20,V,16,0.5290109999110645,0.3125,0.6875,0.0011553068955739
2S00zYaVrtc$_$4,A,20,0.32398700481138804,0.4,0.6,0.0012751917044321
2S00zYaVrtc$_$4,T,20,0.6288161847856583,0.45,0.55,0.0074220796426137
2S00zYaVrtc$_$4,V,20,0.41834659133714425,0.4,0.6,0.0004371032118797
2S00zYaVrtc$_$5,A,25,0.3776690343688064,0.6,0.4,0.00079279144605
2S00zYaVrtc$_$5,T,25,0.4982540790234856,0.6,0.4,0.0175363371769587
2S00zYaVrtc$_$5,V,25,0.3510558225744928,0.44,0.56,0.0009497056404749
2Xt31_d0XEE$_$2,A,24,0.44354100664866636,0.4166666666666667,0.5416666666666666,0.00035157799720755
2Xt31_d0XEE$_$2,T,24,0.5810127582058007,0.5833333333333334,0.4166666666666667,0.0030276477336883
2Xt31_d0XEE$_$2,V,24,0.36503722682956646,0.5416666666666666,0.4583333333333333,0.00071634352207175
31474$_$0,A,23,0.32714431996372023,0.43478260869565216,0.5652173913043478,0.0013608634471893
31474$_$0,T,23,0.5685350528556636,0.4782608695652174,0.5217391304347826,0.0124873767296473
31474$_$0,V,23,0.48463496689998764,0.391304347826087,0.5652173913043478,0.0002542436122894
31474$_$11,A,7,0.5038383355011835,0.5714285714285714,0.42857142857142855,0.0019730118413766
31474$_$11,T,7,0.6484115863947353,0.5714285714285714,0.42857142857142855,0.0228890093664328
31474$_$11,V,7,0.41688039350394773,0.5714285714285714,0.42857142857142855,0.001613471036156
31474$_$14,A,16,0.4781337280237233,0.5625,0.4375,0.00104171037673945
31474$_$14,T,16,0.7588896322511284,0.375,0.625,0.01406172414620715
31474$_$14,V,16,0.5659164138754972,0.75,0.25,0.00029734770456945
31474$_$3,A,25,0.3211816347102677,0.44,0.56,0.0016133052607377
31474$_$3,T,25,0.43521913638913806,0.4,0.6,0.0147436348100503
31474$_$3,V,25,0.3757136201563141,0.56,0.44,0.0005188137292861
31474$_$6,A,16,0.4622353800607641,0.5625,0.4375,0.00059183438618975
31474$_$6,T,16,0.807061226705613,0.3125,0.6875,0.01162906984488165
31474$_$6,V,16,0.5319633168118019,0.625,0.375,0.0004069705804189
31474$_$8,A,8,0.4095248076280944,0.5,0.5,0.00119256973266595
31474$_$8,T,8,0.5445176379045983,0.625,0.375,0.02644337217013035
31474$_$8,V,8,0.4668274914834144,0.375,0.625,0.00059871375560755
31474$_$9,A,8,0.4252145348985248,0.625,0.375,0.00166520476341245
31474$_$9,T,8,0.753149368971202,0.875,0.125,0.01875418424606315
31474$_$9,V,8,0.33707981218717914,0.5,0.5,0.0011509209871292
32681$_$1,A,21,0.47082414806077016,0.5714285714285714,0.42857142857142855,0.0008349865674972
32681$_$1,T,21,0.47619587969509836,0.6666666666666666,0.3333333333333333,0.0223642438650131
32681$_$1,V,21,0.4692549854309747,0.47619047619047616,0.5238095238095238,0.0003520896037419
32681$_$3,A,39,0.45387160612616123,0.4358974358974359,0.46153846153846156,0.0003321270147959
32681$_$3,T,39,0.7995547083587055,0.5897435897435898,0.41025641025641024,0.0022463301817576
32681$_$3,V,39,0.3768236427231776,0.4358974358974359,0.5128205128205128,0.0001437167326609
32681$_$5,A,39,0.4116642437439222,0.46153846153846156,0.5128205128205128,0.0003109375635782
32681$_$5,T,39,0.5810523910774028,0.5128205128205128,0.48717948717948717,0.0025680164496103
32681$_$5,V,39,0.3558659710409659,0.4358974358974359,0.5641025641025641,0.000194360812505
32681$_$6,A,28,0.47494666842811234,0.4642857142857143,0.5357142857142857,0.0006958544254302499
32681$_$6,T,28,0.5654050670640234,0.5,0.5,0.030082439382870953
32681$_$6,V,28,0.3764736958510228,0.5714285714285714,0.42857142857142855,0.00034996867179865
33170$_$1,A,48,0.4354931174485234,0.4375,0.5625,0.0004212285081545
33170$_$1,T,48,0.436471085209268,0.5208333333333334,0.4791666666666667,0.010528639114151351
33170$_$1,V,48,0.43137195884366997,0.7083333333333334,0.2916666666666667,0.0001913749923308
33170$_$3,A,34,0.3768369848333819,0.5,0.5,0.0010050858060518001
33170$_$3,T,34,0.619283733519017,0.3235294117647059,0.6764705882352942,0.02594203750292455
33170$_$3,V,34,0.4387137949441521,0.5294117647058824,0.4117647058823529,0.00033080453673995
33170$_$4,A,33,0.33100968585744833,0.48484848484848486,0.5151515151515151,0.0008650223414103
33170$_$4,T,33,0.5814830039277521,0.45454545454545453,0.5454545454545454,0.0107560853163401
33170$_$4,V,33,0.3817569686053599,0.5151515151515151,0.48484848484848486,0.0002194742361704
3MFNIag0wNE$_$12,A,48,0.45764566416452857,0.5,0.4791666666666667,0.000707966585954
3MFNIag0wNE$_$12,T,48,0.5641326274383733,0.4375,0.5625,0.0245619881898164
3MFNIag0wNE$_$12,V,48,0.3676606171853384,0.5833333333333334,0.4166666666666667,0.00028014120956255
3MFNIag0wNE$_$14,A,33,0.3658807122005188,0.45454545454545453,0.5454545454545454,0.0002500216166178
3MFNIag0wNE$_$14,T,33,0.6311121442629941,0.3333333333333333,0.6363636363636364,0.0020030637582143
3MFNIag0wNE$_$14,V,33,0.4254160495965838,0.5151515151515151,0.36363636363636365,0.0001056691010793
3MFNIag0wNE$_$16,A,22,0.38585262192858544,0.6363636363636364,0.36363636363636365,0.00079688429832455
3MFNIag0wNE$_$16,T,22,0.760382486261255,0.5,0.5,0.0053670505682627
3MFNIag0wNE$_$16,V,22,0.39594886160828907,0.5,0.5,0.0004620552062988
3MFNIag0wNE$_$7,A,19,0.45399994036300984,0.5263157894736842,0.47368421052631576,0.0009386857661108
3MFNIag0wNE$_$7,T,19,0.44712681605033966,0.42105263157894735,0.5789473684210527,0.0573073116441567
3MFNIag0wNE$_$7,V,19,0.39968130415875536,0.5263157894736842,0.47368421052631576,0.0005157625613113
3V2qm0rw920$_$11,A,20,0.42527250830043006,0.5,0.5,0.00102690498655035
3V2qm0rw920$_$11,T,20,0.44702522948109347,0.45,0.55,0.021342648464875852
3V2qm0rw920$_$11,V,20,0.5144496884955222,0.4,0.6,0.0011636316776275
3V2qm0rw920$_$13,A,29,0.3702279431097441,0.6551724137931034,0.3448275862068966,0.0004274348417917
3V2qm0rw920$_$13,T,29,0.5519126513449314,0.4827586206896552,0.5172413793103449,0.0012294550736745
3V2qm0rw920$_$13,V,29,0.4609447401254217,0.3103448275862069,0.6896551724137931,0.0003907879193623
