trial,seed,checkpoint,epoch,lr,omega_count,total,task_clean,task_corrupt,msd,span,calibration,consistency,missing_macro_f1,missing_mae,clean_macro_f1,clean_mae,unimodal
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,15,2.6074557564105733e-05,0,2.257605993859121,0.8911663633640682,0.9975724927732876,0.0,0.0,0.0,0.0,0.5619115001636654,0.6580289596839619,0.6003181073412461,0.625075841287041,1.8443357086627283
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,16,2.0528000059646e-05,0,2.216446153471403,0.871686834598256,0.9778012393790984,0.0,0.0,0.0,0.0,,,,,1.8347904002555064
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,17,1.602885682970027e-05,0,2.228081895926288,0.8669844932645281,0.992528511542026,0.0,0.0,0.0,0.0,,,,,1.8428445085186824
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,18,1.2713832064634127e-05,0,2.2183082148293467,0.8737263467824348,0.9782153195309862,0.0,0.0,0.0,0.0,,,,,1.8318327364520488
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,19,1.068365111445064e-05,0,2.1950921867495383,0.8649681193806301,0.9635028866963966,0.0,0.0,0.0,0.0,,,,,1.8331059028055063
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,20,1e-05,0,2.2213088641656893,0.8601928292033828,0.9929290753658688,0.0,0.0,0.0,0.0,0.5634112848131277,0.6595165409120981,0.6063692654375058,0.6264955946650473,1.8409348024386112
attn_aux0.2_v1,1111,experiments/attn_aux0.2_v1/runs/late_aux_tune/seed_1111/best.pt,1,5e-05,0,1.6946007514668402,1.4834142644828725,0.0,0.0,0.0,0.0,0.0,,,,,1.0559324209935197
attn_aux0.2_v1,1111,experiments/attn_aux0.2_v1/runs/late_aux_tune/seed_1111/best.pt,2,0.0001,0,1.5672968358637016,1.3626978664754708,0.0,0.0,0.0,0.0,0.0,,,,,1.0229948519546297
attn_aux0.2_v1,1111,experiments/attn_aux0.2_v1/runs/late_aux_tune/seed_1111/best.pt,3,9.931634888554937e-05,0,2.933563778333575,1.2540064877438768,1.2794882337623668,0.0,0.0,0.0,0.0,,,,,2.0003452813513927
attn_aux0.2_v1,1111,experiments/attn_aux0.2_v1/runs/late_aux_tune/seed_1111/best.pt,4,9.728616793536588e-05,0,2.766501357622236,1.16893789367141,1.2049264267226245,0.0,0.0,0.0,0.0,,,,,1.9631851109388836
