sample_id,video_id,position,modality,D,delta_class,delta_score
130456$_$4,130456,16,V,0.0002900063991546631,0.0005241632461547852,-0.0003350973129272461
130456$_$4,130456,17,T,0.003539743522802989,0.0047067999839782715,0.014236122369766235
130456$_$4,130456,17,A,0.001040118436018626,0.0014483332633972168,-0.00379142165184021
130456$_$4,130456,17,V,0.0002900063991546631,0.0005241632461547852,-0.0003350973129272461
130456$_$4,130456,18,T,0.0007687980930010477,0.0002257823944091797,0.007870882749557495
130456$_$4,130456,18,A,0.00028283645709355676,0.00031632184982299805,-0.0014961063861846924
130456$_$4,130456,18,V,0.0004952624440193176,0.00022208690643310547,-0.004610627889633179
130456$_$4,130456,19,T,0.0009574169913927715,0.0009941458702087402,0.005524128675460815
130456$_$4,130456,19,A,0.0008425861597061157,0.001598954200744629,0.0005173087120056152
130456$_$4,130456,19,V,0.0005136653780937195,0.0006213784217834473,-0.00243571400642395
130456$_$4,130456,20,T,0.002101543049017588,0.0023038387298583984,-0.011395484209060669
130456$_$4,130456,20,A,0.0008425861597061157,0.001598954200744629,0.0005173087120056152
130456$_$4,130456,20,V,0.0005136579275131226,0.0006213784217834473,-0.002435624599456787
130456$_$4,130456,21,T,0.0008707816402117411,6.496906280517578e-06,-0.010410398244857788
130456$_$4,130456,21,A,0.0008425861597061157,0.001598954200744629,0.0005173087120056152
130456$_$4,130456,21,V,0.0005136579275131226,0.0006213784217834473,-0.002435624599456787
